State,City,White,Black,Hispanic,Native,Asian
TX,Pleasanton,88.6,0.7,56.3,0.6,0.7
TX,Pleasant Valley town,91.4,0.0,6.5,1.8,0.3
TX,Plum Grove,91.5,0.3,12.3,0.3,0.0
TX,Point,91.7,2.3,7.6,0.6,0.5
TX,Point Blank,84.0,12.9,3.5,1.2,0.0
TX,Point Comfort,84.1,0.7,31.5,0.7,7.5
TX,Point Venture village,94.6,0.9,8.3,0.3,1.0
TX,Ponder town,91.4,3.1,12.5,0.4,0.4
TX,Port Aransas,94.2,0.3,7.7,0.9,1.3
TX,Port Arthur,36.1,40.7,29.6,0.7,5.9
TX,Porter Heights CDP,85.7,0.7,23.3,2.2,0.3
TX,Port Isabel,83.3,0.5,76.5,0.3,0.5
TX,Portland,88.2,1.6,35.3,0.6,1.3
TX,Port Lavaca,76.6,3.8,56.6,0.5,6.1
TX,Port Mansfield CDP,92.9,0.0,22.6,0.0,0.4
TX,Port Neches,90.9,1.0,9.9,0.5,2.4
TX,Port O'Connor CDP,86.8,0.9,22.3,0.6,1.3
TX,Post,82.0,7.4,51.6,0.6,0.1
TX,Post Oak Bend town,91.3,1.3,7.1,0.7,1.0
TX,Poteet,80.4,1.0,87.0,1.1,0.2
TX,Poth town,86.6,0.8,57.1,0.4,0.2
TX,Potosi CDP,92.3,1.3,6.9,0.2,1.6
TX,Pottsboro town,92.5,0.4,4.5,2.5,0.9
TX,Powderly CDP,93.9,1.4,2.2,2.2,0.1
TX,Powell town,69.1,27.2,4.4,0.0,0.0
TX,Poynor town,96.1,1.6,2.3,0.3,1.0
TX,Prado Verde CDP,89.0,1.6,68.7,0.0,0.4
TX,Prairie View,4.9,88.6,7.7,0.2,0.4
TX,Premont,90.0,0.5,84.5,0.6,0.0
TX,Presidio,84.9,0.6,93.8,0.4,1.7
TX,Preston CDP,94.8,0.1,2.1,1.2,0.6
TX,Primera town,85.2,0.6,88.7,0.7,0.1
TX,Princeton,78.3,6.4,24.2,0.7,1.2
TX,Progreso,84.0,0.2,98.4,0.6,0.1
TX,Progreso Lakes,97.9,0.8,63.8,0.4,0.0
TX,Prosper town,87.1,5.3,10.8,0.6,1.9
TX,Providence CDP,87.4,5.1,13.9,0.7,0.9
TX,Pueblo Nuevo CDP,96.5,0.0,97.7,1.0,0.0
TX,Putnam town,96.8,0.0,3.2,0.0,0.0
TX,Pyote town,85.1,0.9,28.1,6.1,0.0
TX,Quail CDP,94.7,0.0,0.0,5.3,0.0
TX,Quail Creek CDP,87.0,4.2,32.1,0.4,0.2
TX,Quanah,84.0,7.0,20.4,0.4,0.3
TX,Queen,78.7,18.2,2.0,0.2,0.2
TX,Quemado CDP,99.6,0.0,93.5,0.0,0.0
TX,Quesada CDP,96.0,0.0,100.0,0.0,0.0
TX,Quinlan,94.1,0.6,9.1,0.9,1.1
TX,Quintana town,80.4,1.8,26.8,0.0,1.8
TX,Quitaque,81.0,5.1,27.0,0.2,0.0
TX,Quitman,90.0,5.1,4.0,0.3,1.1
TX,Radar Base CDP,91.5,0.1,95.8,0.0,1.6
TX,Rafael Pena CDP,100.0,0.0,100.0,0.0,0.0
TX,Ralls,75.9,1.7,58.0,0.9,0.2
TX,Ramireno CDP,74.3,0.0,97.1,0.0,0.0
TX,Ramirez-Perez CDP,93.6,0.0,98.7,0.0,0.0
TX,Ramos CDP,76.7,0.0,100.0,0.0,0.0
TX,Ranchette Estates CDP,75.0,2.6,96.1,0.7,0.0
TX,Ranchitos Del Norte CDP,95.5,0.0,100.0,0.0,0.0
TX,Ranchitos East CDP,100.0,0.0,100.0,0.0,0.0
TX,Ranchitos Las Lomas CDP,84.6,0.4,97.4,0.0,0.0
TX,Rancho Alegre CDP,86.8,0.1,95.7,0.1,0.0
TX,Rancho Banquete CDP,75.9,1.9,93.9,0.0,0.2
TX,Rancho Chico CDP,81.8,2.5,88.9,2.0,0.0
TX,Ranchos Penitas West CDP,63.2,0.3,98.1,1.2,0.0
TX,Rancho Viejo town,90.8,0.9,64.7,0.2,4.0
TX,Rancho Viejo CDP,99.1,0.0,100.0,0.0,0.0
TX,Randolph AFB CDP,75.9,9.9,15.1,0.8,4.1
TX,Ranger,85.5,3.5,16.6,1.2,0.2
TX,Rangerville village,85.8,0.0,85.8,0.0,1.0
TX,Rankin,87.1,1.9,27.6,1.5,0.0
TX,Ransom Canyon town,95.8,0.9,7.1,0.0,0.9
TX,Ratamosa CDP,99.6,0.0,73.2,0.0,0.0
TX,Ravenna,93.3,1.0,5.7,1.4,0.0
TX,Raymondville,85.9,3.5,86.9,0.2,1.1
TX,Realitos CDP,65.8,0.0,95.7,0.0,0.0
TX,Redfield CDP,81.0,12.0,19.7,0.0,0.0
TX,Redford CDP,76.7,0.0,90.0,10.0,0.0
TX,Redland CDP,61.3,22.0,22.9,1.3,0.5
TX,Red Lick,91.0,4.5,3.8,1.7,0.0
TX,Red Oak,71.7,16.9,20.6,0.6,0.5
TX,Redwater,85.9,10.0,2.0,0.8,0.2
TX,Redwood CDP,66.7,1.7,88.1,1.4,0.4
TX,Refugio town,76.2,11.4,51.9,0.3,0.2
TX,Regino Ramirez CDP,87.1,0.0,100.0,0.0,0.0
TX,Reid Hope King CDP,88.4,0.4,97.7,0.0,0.0
TX,Reklaw,88.4,6.3,16.9,0.3,2.4
TX,Relampago CDP,90.2,0.0,94.7,0.0,0.0
TX,Rendon CDP,85.3,5.9,14.3,0.6,0.9
TX,Reno (Lamar County),88.6,5.1,3.9,1.6,1.0
TX,Reno (Parker and Tarrant Counties),94.5,0.1,9.6,1.0,0.2
TX,Retreat town,83.3,4.2,17.5,0.0,0.0
TX,Rhome,87.0,0.7,12.5,1.4,0.5
TX,Ricardo CDP,88.2,0.6,73.0,0.3,0.6
TX,Rice,69.4,5.1,33.7,1.1,0.0
TX,Richardson,67.1,8.6,16.0,0.5,15.1
TX,Richland town,89.0,4.5,7.6,1.1,0.4
TX,Richland Hills,84.0,2.5,19.1,0.8,1.3
TX,Richland Springs town,92.9,0.6,13.3,0.3,0.0
TX,Richmond,60.6,18.0,55.4,0.9,1.0
TX,Richwood,75.0,8.3,35.5,0.9,1.3
TX,Riesel,91.6,0.9,8.7,0.8,0.3
TX,Rio Bravo,94.5,0.1,98.9,0.3,0.1
TX,Rio Grande,92.1,0.2,94.3,0.3,0.8
TX,Rio Hondo,90.2,0.5,84.5,0.3,0.1
TX,Rio Vista,94.3,0.2,9.6,1.5,0.1
TX,Rising Star town,93.8,0.7,10.4,0.4,0.4
TX,Rivera CDP,100.0,0.0,71.0,0.0,0.0
TX,Rivereno CDP,98.4,0.0,100.0,0.0,0.0
TX,River Oaks,78.3,0.9,48.6,1.0,0.7
TX,Riverside,78.0,14.1,9.2,0.8,0.2
TX,Riviera CDP,80.6,0.1,73.4,0.0,0.1
TX,Roanoke,84.8,3.4,16.9,0.9,2.6
TX,Roaring Springs town,94.4,0.0,7.3,3.4,0.0
TX,Robert Lee,89.1,0.1,23.3,2.1,0.0
TX,Robinson,88.0,3.8,14.0,0.6,0.5
TX,Robstown,84.4,1.6,93.6,0.4,0.2
TX,Roby,85.7,3.7,35.1,0.2,0.0
TX,Rochester town,72.5,6.5,37.3,0.6,0.0
TX,Rockdale,72.6,13.4,28.2,0.9,0.6
TX,Rockport,88.7,1.5,20.8,0.7,2.4
TX,Rocksprings town,81.3,0.9,74.5,1.1,0.4
TX,Rockwall,82.4,5.9,16.6,0.6,3.0
TX,Rocky Mound town,54.7,40.0,9.3,0.0,0.0
TX,Rogers town,72.5,4.5,34.5,1.2,0.2
TX,Rollingwood,95.0,0.0,6.5,0.2,2.3
TX,Roma,98.9,0.1,94.8,0.1,0.0
TX,Roma Creek CDP,100.0,0.0,99.7,0.0,0.0
TX,Roman Forest town,92.0,1.3,10.3,0.4,1.9
TX,Ropesville,90.1,1.6,49.1,1.8,0.2
TX,Roscoe,78.8,1.8,42.9,1.3,0.0
TX,Rosebud,66.8,17.8,29.2,0.2,0.1
TX,Rose,92.4,0.8,14.1,0.2,0.0
TX,Rose Hill Acres,95.7,0.0,5.0,0.0,1.1
TX,Rosenberg,61.1,13.4,60.3,0.6,1.0
TX,Rosharon CDP,59.5,18.8,46.7,0.3,0.0
TX,Rosita CDP,82.0,0.2,86.4,13.8,0.0
TX,Ross,99.6,0.4,7.1,0.0,0.0
TX,Rosser village,61.7,31.9,6.3,1.5,0.0
TX,Rotan,79.2,6.3,35.6,0.7,0.5
TX,Round Mountain town,88.4,1.7,11.6,1.1,2.8
TX,Round Rock,70.8,9.8,29.0,0.7,5.2
TX,Round Top town,100.0,0.0,1.1,0.0,0.0
TX,Rowlett,71.8,13.4,16.5,0.6,6.6
TX,Roxton,69.7,24.6,1.8,0.9,1.1
TX,Royse,81.0,8.3,18.8,0.8,1.1
TX,Rule town,84.3,2.4,26.1,0.0,0.3
TX,Runaway Bay,95.6,0.2,7.2,1.2,0.2
TX,Runge town,80.1,2.1,68.5,0.0,0.5
TX,Rusk,67.5,26.5,12.1,0.2,0.5
TX,Sabinal,79.6,0.4,66.5,0.4,0.1
TX,Sachse,71.9,8.9,13.9,0.8,11.1
TX,Sadler,95.6,0.0,5.0,0.0,0.0
TX,Saginaw,83.0,4.3,23.6,0.8,1.8
TX,St. Hedwig town,91.9,2.7,14.9,0.2,0.1
TX,St. Jo,90.9,0.1,10.2,1.0,1.2
TX,St. Paul town,91.7,1.2,9.9,0.3,3.8
TX,St. Paul CDP,80.1,0.0,71.6,0.0,0.0
TX,Salado village,91.9,0.9,9.5,0.8,0.8
TX,Saline_o CDP,98.0,0.0,93.5,0.0,0.0
TX,Saline_o North CDP,100.0,0.0,97.4,0.0,0.0
TX,Sammy Martinez CDP,100.0,0.0,100.0,0.0,0.0
TX,Samnorwood CDP,98.0,0.0,0.0,2.0,0.0
TX,Sam Rayburn CDP,94.2,2.1,5.8,0.6,0.5
TX,San Angelo,80.4,4.6,38.5,0.8,1.1
TX,San Antonio,72.6,6.9,63.2,0.9,2.4
TX,San Augustine,39.7,51.8,10.5,0.3,0.4
TX,San Benito,86.0,0.5,90.7,0.3,0.3
TX,San Carlos CDP,96.4,0.0,98.5,0.0,0.0
TX,San Carlos I CDP,99.7,0.0,100.0,0.0,0.0
TX,San Carlos II CDP,98.5,0.4,98.5,0.0,0.0
TX,Sanctuary town,94.2,0.6,3.3,0.3,1.2
TX,Sanderson CDP,84.7,0.4,51.4,0.6,0.4
TX,Sandia CDP,84.4,1.6,65.7,2.6,0.0
TX,San Diego,88.9,0.4,94.0,0.2,0.1
TX,Sandoval CDP,100.0,0.0,100.0,0.0,0.0
TX,Sand Springs CDP,92.3,0.5,18.4,0.8,0.4
TX,Sandy Hollow-Escondidas CDP,88.9,2.0,59.5,0.7,0.0
TX,San Elizario CDP,87.7,0.1,98.7,0.5,0.1
TX,San Felipe town,64.3,28.2,13.4,0.1,0.0
TX,San Fernando CDP,100.0,0.0,100.0,0.0,0.0
TX,Sanford town,91.5,0.6,6.7,2.4,0.0
TX,Sanger,86.4,3.4,17.7,0.8,0.6
TX,San Isidro CDP,93.8,0.0,90.8,0.0,0.0
TX,San Juan,89.2,0.3,96.7,0.2,0.2
TX,San Juan CDP,95.3,0.0,88.4,0.0,1.6
TX,San Leanna village,90.7,1.6,20.9,0.0,2.0
TX,San Leon CDP,80.4,0.8,23.3,1.1,5.7
TX,San Marcos,78.5,5.5,37.8,0.9,1.6
TX,San Patricio,91.4,1.3,49.9,0.3,0.0
TX,San Pedro CDP,92.6,0.4,98.1,0.2,0.2
TX,San Perlita,94.9,0.0,93.9,0.0,0.2
TX,San Saba town,77.0,5.6,42.1,0.8,0.3
TX,Sansom Park,68.9,1.3,54.7,1.1,0.7
TX,Santa Anna town,84.3,4.8,22.4,0.7,0.2
TX,Santa Anna CDP,100.0,0.0,92.3,0.0,0.0
TX,Santa Clara,90.5,1.0,18.8,0.7,0.3
TX,Santa Cruz CDP,100.0,0.0,100.0,0.0,0.0
TX,Santa Fe,93.8,0.4,11.6,0.5,0.5
TX,Santa Maria CDP,25.6,0.0,99.5,0.0,0.1
TX,Santa Monica CDP,92.8,0.0,84.3,0.0,0.0
TX,Santa Rosa town,80.7,0.2,97.0,0.3,0.0
TX,Santa Rosa CDP,96.3,0.0,100.0,0.0,0.0
TX,Santel CDP,93.2,0.0,97.7,0.0,0.0
TX,San Ygnacio CDP,95.5,0.0,96.9,1.0,0.0
TX,Sarita CDP,85.3,2.1,79.0,2.5,0.0
TX,Savannah CDP,82.4,9.0,12.9,0.8,2.0
TX,Savoy,93.4,2.3,3.6,2.0,0.5
TX,Scenic Oaks CDP,91.8,0.8,23.8,0.3,2.2
TX,Schertz,78.8,8.6,25.7,0.7,2.3
TX,Schulenburg,69.0,16.0,23.6,0.9,0.3
TX,Scissors CDP,90.5,0.0,97.5,0.0,0.1
TX,Scotland,81.0,0.0,25.9,0.8,0.0
TX,Scottsville,44.4,46.3,7.2,1.3,1.9
TX,Scurry town,91.5,2.1,5.9,2.3,0.0
TX,Seabrook,85.0,4.1,14.2,0.5,4.4
TX,Seadrift,81.7,0.4,37.1,0.7,6.4
TX,Seagoville,67.2,16.8,32.7,1.0,0.5
TX,Seagraves,73.4,5.7,65.6,0.7,0.0
TX,Sealy,71.2,12.1,38.5,0.3,0.7
TX,Sebastian CDP,85.7,0.6,94.6,0.2,0.0
TX,Seco Mines CDP,94.3,0.9,96.4,0.0,0.0
TX,Seguin,75.9,8.0,55.4,0.5,0.9
TX,Selma,74.4,9.0,36.8,0.6,4.0
TX,Seminole,81.9,1.8,40.7,0.5,0.5
TX,Serenada CDP,95.9,0.6,6.6,0.2,0.3
TX,Seth Ward CDP,62.6,1.8,74.4,0.8,0.1
TX,Seven Oaks,27.0,69.4,0.9,3.6,0.0
TX,Seven Points,93.7,1.0,10.0,0.2,0.1
TX,Seymour,91.3,2.4,13.6,0.2,0.1
TX,Shadybrook CDP,88.1,5.4,5.0,0.8,0.3
TX,Shady Hollow CDP,90.2,2.4,15.5,0.6,2.6
TX,Shady Shores town,90.4,2.5,8.7,0.7,2.3
TX,Shallowater,90.5,0.6,20.8,0.4,0.2
TX,Shamrock,81.8,4.6,21.0,1.3,0.6
TX,Shavano Park,91.2,1.1,21.3,0.2,3.8
TX,Sheldon CDP,68.4,3.0,66.6,2.3,1.1
TX,Shenandoah,89.1,3.6,9.6,0.3,3.1
TX,Shepherd,75.7,14.2,11.3,0.6,1.5
TX,Sherman,71.6,11.1,20.5,1.4,1.7
TX,Sherwood Shores CDP,92.9,0.8,3.3,2.5,0.0
TX,Shiner,85.5,9.7,7.5,0.2,0.4
TX,Shoreacres,91.0,1.5,17.4,0.7,0.5
TX,Sienna Plantation CDP,65.1,18.1,12.1,0.4,11.0
TX,Sierra Blanca CDP,83.9,3.3,73.1,3.4,1.4
TX,Siesta Acres CDP,95.5,0.0,99.3,0.2,0.1
TX,Siesta Shores CDP,95.4,0.1,93.6,1.2,0.1
TX,Silsbee,65.8,30.3,4.0,0.4,0.6
TX,Silverton,87.0,2.2,31.9,0.3,0.0
TX,Simonton,86.7,7.9,8.2,0.5,1.5
TX,Sinton,87.1,2.4,71.6,0.5,0.5
TX,Skellytown town,93.9,0.4,5.1,1.5,1.1
TX,Skidmore CDP,83.0,2.3,62.8,0.5,0.3
TX,Slaton,74.4,6.4,50.7,0.5,0.2
TX,Smiley,66.8,0.2,67.0,1.3,0.2
TX,Smithville,79.2,12.6,19.0,1.0,0.5
TX,Smyer town,80.0,2.5,38.0,0.2,0.0
TX,Snook,68.9,23.5,12.5,0.4,0.2
TX,Snyder,79.0,3.8,41.4,0.7,0.5
TX,Socorro,94.3,0.2,96.7,1.6,0.1
TX,Solis CDP,85.0,0.0,84.0,0.2,0.0
TX,Somerset,79.3,0.6,76.9,1.8,0.0
TX,Somerville,62.3,25.4,26.5,0.9,0.1
TX,Sonora,88.8,0.4,62.7,0.3,0.2
TX,Sour Lake,92.1,2.3,5.1,0.4,0.9
TX,South Alamo CDP,96.0,0.0,99.0,0.0,0.0
TX,South Fork Estates CDP,85.7,0.0,97.1,0.0,0.0
TX,South Houston,65.9,1.5,88.1,0.9,0.6
TX,Southlake,88.3,2.1,5.5,0.3,6.2
TX,South La Paloma CDP,87.8,0.0,53.3,0.0,0.0
TX,Southmayd,88.7,1.0,9.5,2.5,0.8
TX,South Mountain town,92.4,0.5,9.6,0.0,0.5
TX,South Padre Island town,93.4,1.1,29.4,0.5,1.4
TX,South Point CDP,90.1,0.5,97.5,0.7,0.1
TX,Southside Place,78.0,2.6,8.0,0.4,15.4
TX,South Toledo Bend CDP,96.8,0.6,2.1,0.2,0.6
TX,Spade CDP,75.3,9.6,34.2,0.0,0.0
TX,Sparks CDP,90.2,0.1,99.1,0.6,0.1
TX,Spearman,81.7,0.5,48.4,1.3,0.4
TX,Splendora,92.6,1.1,9.8,0.2,0.7
TX,Spofford,87.4,1.1,63.2,0.0,0.0
TX,Spring CDP,63.8,19.5,28.4,0.6,3.1
TX,Spring Gardens CDP,80.1,0.4,96.6,0.0,0.5
TX,Springlake town,83.3,1.9,23.1,0.0,0.0
TX,Springtown,93.5,0.8,9.1,1.0,0.3
TX,Spring Valley Village,91.8,0.9,7.7,0.2,5.1
TX,Spur,80.4,6.7,39.4,1.6,0.6
TX,Stafford,36.6,27.4,25.9,0.6,22.8
TX,Stagecoach town,93.1,1.5,11.2,1.1,0.0
TX,Stamford,77.1,8.5,32.4,0.8,0.3
TX,Stanton,79.6,2.2,55.4,0.4,0.4
TX,Staples,85.4,0.7,41.6,0.0,0.0
TX,Star Harbor,96.2,0.0,2.7,0.9,1.4
TX,Stephenville,87.2,2.2,15.7,0.5,1.2
TX,Sterling,87.8,1.5,36.5,1.9,0.0
TX,Stinnett,91.5,1.3,11.0,2.0,0.2
TX,Stockdale,85.3,1.4,50.8,0.7,0.1
TX,Stonewall CDP,82.2,0.6,36.0,1.0,0.0
TX,Stowell CDP,57.6,21.7,30.9,0.6,0.1
TX,Stratford,88.7,0.3,45.9,0.4,0.0
TX,Strawn,88.1,0.6,26.0,0.3,0.3
TX,Streetman town,78.1,13.8,5.7,2.0,2.4
TX,Study Butte CDP,70.8,0.0,52.8,3.4,0.0
TX,Sudan,80.5,4.4,38.7,1.7,0.1
TX,Sugar Land,52.0,7.4,10.6,0.2,35.3
TX,Sullivan,98.7,0.1,99.6,0.0,0.0
TX,Sulphur Springs,75.1,12.7,15.9,0.5,0.5
TX,Sundown,83.2,1.1,44.5,0.9,0.0
TX,Sunnyvale town,68.4,6.2,8.7,0.4,20.4
TX,Sunray,84.9,0.1,45.5,0.7,0.6
TX,Sunrise Beach Village,98.5,0.0,3.8,0.4,0.1
TX,Sunset CDP (Montague County),94.4,1.0,5.4,0.8,0.2
TX,Sunset CDP (Starr County),100.0,0.0,100.0,0.0,0.0
TX,Sunset Acres CDP,100.0,0.0,87.0,0.0,0.0
TX,Sunset Valley,83.8,1.3,17.8,0.4,7.9
TX,Sun Valley,69.6,0.0,31.9,11.6,4.3
TX,Surfside Beach,93.8,1.7,6.6,1.0,1.0
TX,Sweeny,72.4,19.5,16.4,0.8,0.4
TX,Sweetwater,81.8,6.2,38.3,0.5,0.6
TX,Taft,78.8,2.7,75.5,0.5,0.1
TX,Taft Southwest CDP,83.5,1.0,95.5,1.2,0.1
TX,Tahoka,78.6,3.9,49.7,1.5,0.2
TX,Talco,75.6,13.2,19.4,1.6,0.8
TX,Talty town,83.9,8.0,10.5,1.6,0.5
TX,Tanquecitos South Acres CDP,99.1,0.0,99.1,0.0,0.0
TX,Tanquecitos South Acres II CDP,100.0,0.0,100.0,0.0,0.0
TX,Tatum,67.7,15.6,23.5,0.6,0.6
TX,Taylor,71.7,10.2,42.8,1.2,0.7
TX,Taylor Lake Village,91.6,2.2,7.4,0.3,3.6
TX,Taylor Landing,93.4,1.8,2.2,0.0,0.9
TX,Teague,66.7,19.0,20.1,0.9,0.2
TX,Tehuacana town,88.7,8.5,5.3,0.0,0.0
TX,Temple,68.1,16.9,23.7,0.6,2.1
TX,Tenaha town,39.6,37.9,24.0,0.3,0.4
TX,Terlingua CDP,91.4,0.0,5.2,0.0,0.0
TX,Terrell,57.0,27.4,25.6,0.6,0.5
TX,Terrell Hills,93.2,0.6,15.5,0.2,1.0
TX,Texarkana,55.4,37.1,6.4,0.5,1.3
TX,Texas,56.0,29.7,27.0,0.7,1.0
TX,Texhoma,90.2,0.9,21.7,0.3,0.0
TX,Texline town,77.3,0.0,35.5,0.8,0.0
TX,The Colony,75.4,8.1,21.2,0.8,5.8
TX,The Hills village,94.1,1.5,6.4,0.8,2.1
TX,The Woodlands CDP,88.4,2.4,12.3,0.3,4.9
TX,Thompsons town,53.3,36.2,14.6,0.0,6.5
TX,Thompsonville CDP,78.3,0.0,71.7,0.0,0.0
TX,Thorndale,79.6,7.6,23.0,0.4,0.5
TX,Thornton town,88.2,3.8,11.6,0.4,0.2
TX,Thorntonville town,83.0,0.8,41.8,0.4,0.4
TX,Thrall,79.9,6.8,33.8,0.8,0.1
TX,Three Rivers,90.2,0.5,48.6,0.6,0.4
TX,Throckmorton town,93.5,0.1,10.3,1.0,0.5
TX,Thunderbird Bay CDP,94.4,0.8,4.2,0.6,0.5
TX,Tierra Bonita CDP,51.8,4.3,95.7,0.0,0.0
TX,Tierra Dorada CDP,96.4,0.0,100.0,0.0,0.0
TX,Tierra Grande CDP,91.6,1.5,82.4,0.7,0.0
TX,Tierra Verde CDP,88.1,0.4,95.3,0.0,0.0
TX,Tiki Island village,95.1,1.3,5.0,0.2,1.8
TX,Tilden CDP,88.9,3.1,47.9,0.0,0.0
TX,Timbercreek Canyon village,96.2,0.2,2.9,0.0,0.5
TX,Timberwood Park CDP,79.8,4.9,31.3,0.4,4.5
TX,Timpson,59.7,32.6,8.7,0.0,0.1
TX,Tioga town,85.8,1.7,12.0,1.1,0.4
TX,Tira town,95.6,0.0,6.1,0.3,0.0
TX,Tivoli CDP,82.3,2.1,78.1,0.2,0.8
TX,Toco,22.7,72.0,9.3,0.0,0.0
TX,Todd Mission,82.2,2.8,16.8,0.0,0.0
TX,Tolar,95.6,0.0,6.3,0.3,0.9
TX,Tomball,82.7,6.3,17.0,0.8,1.1
TX,Tom Bean,93.6,0.7,5.0,1.3,0.2
TX,Tool,95.4,0.8,5.0,0.6,0.1
TX,Tornillo CDP,83.5,0.2,98.7,0.1,0.1
TX,Toyah town,84.4,2.2,51.1,1.1,0.0
TX,Tradewinds CDP,58.9,0.0,82.2,0.0,0.6
TX,Travis Ranch CDP,74.9,13.9,16.2,0.4,4.1
TX,Trent town,89.3,1.5,9.5,0.6,0.0
TX,Trenton,87.9,3.8,17.8,1.1,0.0
TX,Trinidad,78.0,15.9,5.4,0.8,0.0
TX,Trinity,55.9,28.4,20.6,0.2,0.6
TX,Trophy Club town,91.3,1.9,6.4,0.5,3.5
TX,Troup,70.5,20.6,12.5,0.2,0.4
TX,Troy,88.1,1.7,21.8,0.2,0.9
TX,Tuleta CDP,92.0,0.0,38.9,0.7,0.3
TX,Tulia,70.7,10.2,45.0,0.8,0.2
TX,Tulsita CDP,92.9,0.0,7.1,0.0,0.0
TX,Turkey,79.6,1.9,34.0,0.0,0.0
TX,Tuscola,92.9,0.5,7.8,0.3,0.1
TX,Tye,83.3,3.1,17.6,1.0,0.6
TX,Tyler,60.5,24.8,21.2,0.5,1.9
TX,Tynan CDP,79.5,0.0,74.8,0.0,0.0
TX,Uhland,68.1,2.5,61.2,0.6,0.8
TX,Uncertain,78.7,21.3,0.0,0.0,0.0
TX,Union Grove,95.0,3.6,0.0,0.8,0.3
TX,Union Valley,86.0,3.9,12.7,0.3,0.3
TX,Universal,75.4,10.1,32.3,0.7,2.9
TX,University Park,94.2,0.9,4.0,0.2,2.7
TX,Utopia CDP,94.7,0.0,9.3,0.0,0.0
TX,Uvalde,78.0,0.8,78.4,0.5,0.7
TX,Uvalde Estates CDP,57.3,0.4,91.8,1.0,0.4
TX,Valentine town,85.1,0.0,58.2,2.2,0.0
TX,Valle Vista CDP,88.7,0.0,100.0,0.0,0.2
TX,Valley Mills,88.0,4.7,15.5,0.4,0.2
TX,Valley View,94.5,0.3,5.7,1.3,0.1
TX,Val Verde Park CDP,84.0,0.5,91.8,0.6,0.1
TX,Van,94.0,1.5,10.3,0.9,0.5
TX,Van Alstyne,88.7,4.5,9.4,0.8,0.7
TX,Vanderbilt CDP,83.0,6.6,40.5,0.3,0.0
TX,Van Horn town,78.0,0.6,79.5,1.3,1.0
TX,Van Vleck CDP,78.8,13.0,30.0,0.4,0.4
TX,Vega,93.2,1.1,9.8,0.5,0.5
TX,Venus town,79.4,13.2,24.8,0.5,1.7
TX,Vernon,75.7,9.4,28.4,1.1,0.8
TX,Victoria,76.2,7.7,48.3,0.6,1.4
TX,Victoria Vera CDP,90.0,0.0,100.0,0.0,0.0
TX,Vidor,95.7,0.1,5.1,0.5,0.5
TX,Villa del Sol CDP,81.7,0.0,95.4,0.0,0.0
TX,Villa Pancho CDP,91.0,0.3,96.3,0.8,0.0
TX,Villarreal CDP,100.0,0.0,100.0,0.0,0.0
TX,Villa Verde CDP,84.6,0.3,95.2,0.8,0.7
TX,Vinton village,86.4,0.6,94.4,0.1,0.1
TX,Volente village,91.7,0.8,7.9,0.2,3.7
TX,Von Ormy,70.5,0.4,86.4,0.5,0.4
TX,Waco,59.2,21.5,29.6,0.6,1.8
TX,Waelder,50.2,13.3,77.6,1.2,0.0
TX,Wake Village,67.4,25.3,5.3,0.7,0.9
TX,Waller,64.4,20.9,26.6,1.0,0.9
TX,Wallis,68.8,14.5,27.8,0.9,0.4
TX,Walnut Springs,87.4,0.1,30.8,1.0,0.0
TX,Warren CDP,96.4,1.6,0.8,1.1,0.0
TX,Warren,87.9,7.7,6.0,0.0,0.0
TX,Waskom,69.8,13.3,19.6,0.9,0.2
TX,Watauga,79.3,5.9,20.1,0.9,5.1
TX,Waxahachie,75.6,12.9,23.2,0.6,0.5
TX,Weatherford,89.4,2.4,13.6,0.8,0.9
TX,Webberville village,85.7,8.2,49.0,0.3,0.3
TX,Webster,59.6,13.6,34.0,0.7,4.5
TX,Weimar,66.5,18.5,26.3,0.5,0.6
TX,Weinert,91.9,0.0,25.6,0.0,0.0
TX,Weir,89.6,0.4,31.1,1.1,0.4
TX,Welch CDP,79.3,2.7,51.8,0.0,0.0
TX,Wellington,73.0,5.6,34.6,1.3,0.1
TX,Wellman,78.3,1.0,40.9,0.5,0.0
TX,Wells town,77.2,16.7,6.1,0.6,0.1
TX,Wells Branch CDP,61.6,15.2,28.7,0.8,7.7
TX,Weslaco,85.7,0.5,85.0,0.6,1.2
TX,West,87.0,3.5,13.8,0.3,0.1
TX,West Alto Bonito CDP,93.0,0.0,99.9,0.0,0.0
TX,Westbrook,80.2,3.2,31.2,2.4,0.4
TX,West Columbia,72.3,16.5,22.5,0.7,0.6
TX,Westdale CDP,91.1,0.5,52.7,1.3,1.1
TX,Western Lake CDP,79.4,0.6,30.4,1.4,0.6
TX,Westlake town,85.6,2.5,4.8,0.5,9.4
TX,West Lake Hills,94.2,0.2,5.0,0.6,2.2
TX,West Livingston CDP,63.7,22.0,19.6,0.5,0.3
TX,Westminster CDP,86.8,0.5,19.4,0.6,0.0
TX,West Odessa CDP,78.7,1.1,61.8,1.1,0.2
TX,Weston,91.3,0.9,11.4,0.0,0.0
TX,Weston Lakes,88.6,5.7,7.1,0.8,3.0
TX,West Orange,83.7,6.1,12.3,0.6,0.5
TX,Westover Hills town,96.8,0.1,1.2,0.0,1.8
TX,West Sharyland CDP,98.5,0.0,98.2,0.0,0.2
TX,West Tawakoni,92.7,0.8,6.7,0.8,1.0
TX,West University Place,87.5,0.8,6.9,0.2,8.4
